იტალიასთან	იტალი ასთან
ასრულდა	ასრულ და
ნაძვის	ნაძვ ის
ირლანდიელები	ირლანდი ელები
სათადარიგოთა	სათადარიგო თა
სულებთან	სულ ებთან
ცოლი	ცოლ ი
იწყებდნენ	იწყებ დნენ
სიგანეში	სიგან ეში
სეისმურ	სეისმ ურ
ქალაქისათვის	ქალაქ ისათვის
ფესვები	ფესვ ები
ტელეარხების	ტელეარხ ების
აგნოსტიკოსი	აგნოსტი კოსი
ააფეთქეს	ა აფეთქ ეს
ანგარიშს	ანგარიშ ს
ოლივია	ოლივი ა
ატარებდა	ატარ ებდა
ანგარიშებში	ანგარიშ ებში
გავრცელებას	გავრცელ ებას
ბარიკადებზე	ბარ იკადებზე
შეენარჩუნებინათ	შეენარჩუნ ებინათ
აბსტრაქტულ	აბსტრაქტ ულ
დაინახავს	დაინახ ავს
თეორიების	თეორი ების
ტრიბუნების	ტრიბუნ ების
დაუჯდა	დაუ ჯდა
რესპუბლიკელებს	რესპუბლი კელებს
ბიძაშვილზე	ბიძაშვილ ზე
გაზეთის	გაზეთ ის
ფარულად	ფარ ულად
განრისხება	განრისხ ება
პელეს	პელე ს
ერევანი	ერევ ანი
მონად	მონ ად
ირკვევა	ი რკვევ ა
ფერწერას	ფერწერ ას
რადიოს	რადიო ს
ბაქოში	ბაქო ში
პარტიზანებს	პარტი ზანებს
ყიზილბაშების	ყიზილბაშ ების
შენადნობის	შენადნობ ის
ეთიოპელი	ეთიოპ ელი
საპა	სა პა
ისრებით	ისრ ებით
მთვარის	მთვარ ის
პატივმოყვარე	პატივ მოყვარე
ბებიასთან	ბები ასთან
მიღწევაში	მიღწე ვაში
პოლონეთმა	პოლონეთ მა
რეიგანის	რე იგანის
არქონის	არქ ონის
სანქციები	სანქცი ები
აცნობენ	აცნობ ენ
დაფუძნებულ	დაფუძნ ებულ
ბალთაზარ	ბალთა ზარ
ჰადესში	ჰა დესში
მეთხუთმეტე	მე თხუთმე ტე
კულინარული	კულინარ ული
ბენქსი	ბენ ქსი
გასამგზავრებლად	გასა მგზავრებლად
ანგარიშების	ანგარიშ ების
ნახშირორჟანგის	ნახშირორჟანგ ის
რუსუდან	რუსუდან
მიზანიც	მიზან იც
დოვლათის	დოვლა თის
ერისთავ	ერისთავ
დიაკვნად	დიაკვნ ად
საკონსერვო	საკონ სერვო
ესპანურენოვან	ესპანურ ენოვან
ამაღლებს	ამაღლ ებს
ედიქტის	ედიქტ ის
უჯრედებზე	უჯრედ ებზე
ფრიზი	ფრი ზი
ტერფი	ტერფ ი
პიეტრო	პიე ტრო
ხელმძღვანელობით	ხელმძღვანელ ობით
მყინვარის	მყინვარ ის
წამოსული	წამოსულ ი
ვახტანგ	ვახტანგ
სისასტიკის	სისასტიკ ის
შესაბამისი	შესაბამის ი
აქტივობას	აქტივ ობას
პარმას	პარ მას
წვერიანი	წვერ იანი
უტრეხტის	უტრეხ ტის
ხანგრძლივობაა	ხანგრძლივ ობაა
კემბრიჯში	კემბრიჯ ში
აგილერას	აგილერ ას
გადასვლისას	გადასვლ ისას
საფუძვლის	საფუძვ ლის
ციკლონური	ციკლო ნური
ხაზის	ხაზ ის
მხარე	მხარე
ოფიცრები	ოფიცრ ები
მიმდევრებს	მიმდევრ ებს
გამოშვებულ	გამოშვებ ულ
მტაცებელია	მტაცებ ელია
ტბის	ტბ ის
რასელმა	რას ელმა
კიროს	კირ ოს
მედიას	მედი ას
სოკოების	სოკო ების
შენელების	შენ ელების
კვერცხების	კვერცხ ების
ინდოევროპული	ინდოევროპულ ი
სტრატეგიულ	სტრატეგი ულ
ჰქონდათ	ჰქონდ ათ
რამა	რა მა
დაუმორჩილა	დაუ მორჩილა
ამსახველ	ამსახვ ელ
სტრუქტურებს	სტრუქტურ ებს
სავანაში	სავან აში
ოქტომბერი	ოქტომბერ ი
სამმართველოს	სამმართველო ს
მიაღწიოს	მიაღწი ოს
ზრდასა	ზრდ ასა
ქელბაჯარის	ქელბა ჯარ ის
ეფექტით	ეფექტ ით
ნაყინი	ნაყი ნი
სამუშაოს	სამუშაო ს
გამოცემამდე	გამოცემ ამდე
შრედინგერის	შრე დინგერის
ნორმის	ნორმ ის
ვეზირის	ვეზირ ის
გადმოხვიდე	გადმო ხვიდე
თეიმურაზ	თეიმურაზ
გამოთვლები	გამოთვლ ები
განმასხვავებელ	განმასხვავ ებელ
დაადგება	დაადგ ება
მაგნიტუდის	მაგნიტუდ ის
პირას	პირ ას
პროექტია	პროექტ ია
იშვიათია	იშვიათ ია
გებელსმა	გებელს მა
ისხდნენ	ი სხდნენ
დიმიტრი	დიმიტრ ი
ეფექტს	ეფექტ ს
მოსავლიანობა	მოსავლ იანობა
რადეს	რა დეს
ფარგლები	ფარგლ ები
გადაკეთებულია	გადაკეთ ებულია
დაითხოვა	დაითხოვ ა
რელიგიისა	რელიგი ისა
შრიფტით	შრიფტ ით
დრამატულად	დრამატ ულად
შეფასებული	შეფასებ ული
ევროპელებს	ევროპელებ ს
ჯავახეთი	ჯავახ ეთი
განდეგილი	განდეგ ილი
თხემურ	თხემ ურ
კონტაქტში	კონტაქტ ში
მოთამაშედ	მოთამაშე დ
მაღალმთის	მაღალმთი ს
დანიშნულმა	დანიშნულ მა
პარაგვაი	პარაგვაი
სინგლში	სინგლ ში
სრულუფლებიანი	სრულუფლებ იანი
მოჭრილ	მოჭრილ
გადაქცეულია	გადა ქცეულია
ასწიოს	ასწი ოს
ჩადენსისის	ჩადენ სისის
არხით	არხ ით
წესია	წეს ია
ვატიკანის	ვატიკ ანის
ზოროასტრიზმის	ზორო ასტრ იზმის
ვაკანტური	ვაკან ტური
გამდინარე	გა მდინარე
ლაღი	ლაღ ი
ცოდვათა	ცოდ ვათა
დასტურდება	დასტურ დება
სოფლებისა	სოფლ ებისა
შედეგი	შედეგ ი
მტირალა	მტირ ალა
აეხსნა	აე ხსნა
ოტავა	ოტ ავა
რქებს	რქ ებს
მოხალისედ	მოხალის ედ
ხალიჩების	ხალიჩ ების
კიდურწაისრული	კიდურ წაისრული
ქულები	ქულ ები
ანდერსონთან	ანდერსონ თან
მკლავში	მკლავ ში
მსმენელებს	მსმენე ლებს
დანიშნოს	დანიშნ ოს
ლტოლვილების	ლტოლვი ლების
ორსულ	ორსულ
შესატყვისი	შესატყვ ისი
შვედეთისა	შვედეთ ისა
მოწინააღმდეგესთან	მო წინააღმდეგ ესთან
დასჯით	დასჯ ით
ჰუმანიზმი	ჰუმან იზმი
ზონდი	ზონ დი
დენიელ	დენ იელ
ბურთისთვის	ბურთ ისთვის
გამოაგზავნა	გამოა გზავნა
გარნიეს	გარნი ეს
დაარწმუნეს	დაარწმუნ ეს
გააგზავნეს	გააგზავნ ეს
ბებიას	ბები ას
დაიბრუნებდა	დაიბრუნ ებდა
ჟორჟი	ჟორჟ ი
კოდით	კოდ ით
წარმოსახვითი	წარმოსახ ვითი
ნმ	ნმ
გაუპატიურების	გაუპატი ურების
ფრენენ	ფრენ ენ
მკვლელობისთვის	მკვლელობ ისთვის
რისკის	რისკ ის
ჩნდებოდნენ	ჩნდ ებოდნენ
სექტემბერში	სექტემბერ ში
მრუდე	მრუდ ე
მარხილის	მარ ხილის
გაურბიან	გაურ ბიან
წუთებზე	წუთ ებზე
აღსადგენად	აღსა დგენად
პრობლემებია	პრობლემ ებია
გორილას	გორილ ას
კაიზერის	კაიზერ ის
პლატინის	პლატინ ის
მოსარწყავად	მო სარწყავ ად
ნიშა	ნიშ ა
პროცენტულად	პროცენტ ულად
იფანტება	იფანტ ება
სისტემებთან	სისტემ ებთან
ათენას	ათენ ას
ავსტრალია	ავსტრალი ა
ოშოს	ოშ ოს
ეთიკურ	ეთიკ ურ
საწარმოებლად	საწარმო ებლად
გადაადგილდა	გადაადგილ და
მიზანია	მიზან ია
ხევისბერი	ხევის ბერი
მარცვლის	მარცვლ ის
ყოველივე	ყოველ ივე
ფერგიუსონმა	ფერგიუს ონმა
შემოქმედებაშიც	შემოქმედ ებაშიც
მოასწრებს	მოასწრ ებს
მინარეთი	მი ნარეთი
რუსეთისთვის	რუსეთ ისთვის
პროტექტორატის	პროტექტორ ატის
საინიციატივო	სა ინიციატი ვო
ცვივა	ცვი ვა
საკმეტოში	სა კმეტ ოში
განმარტოებულ	განმარტო ებულ
გეოლოგიას	გეოლოგი ას
ხელისუფლებაში	ხელისუფლება ში
ეტიუდი	ეტიუდ ი
პალიასტომის	პალ იასტომის
უბერავს	უ ბერ ავს
წყალსატევის	წყალსატევ ის
თბილელის	თბილ ელის
ღვთისმშობელმა	ღვთისმშობ ელმა
ეპოქას	ეპოქ ას
გამოუცხადეს	გამოუცხად ეს
მოსახერხებელია	მოსახერხ ებელია
დატვირთულია	დატვირთ ულია
ქრისტეშობამდე	ქრისტე შობამდე
მილიონად	მილიონ ად
ამოვსებული	ამოვს ებული
ლამა	ლამ ა
პოლიტიკამ	პოლიტიკ ამ
სამართალი	სამართა ლი
მოსამსახურეთა	მოსამსახურ ეთა
მინდვრები	მინდვრებ ი
შენდებოდა	შენ დებოდა
მიწერილ	მი წერილ
უკანასკნელს	უკანასკნე ლს
რხევას	რხევ ას
ცენზორის	ცენზორ ის
კატისებრთა	კატ ისებრთა
დასაშვებ	დასაშვ ებ
იასონი	იასონ ი
მაღალი	მაღალ ი
დაარწმუნებს	დაარწმუნ ებს
განლაგების	განლაგ ების
წინაპრებისგან	წინაპრ ებისგან
ციური	ცი ური
გადახდების	გადახდ ების
პრევალი	პრ ევალ ი
მარჯიელა	მარჯ იელა
უტოპიურ	უტოპიურ
უჯრედები	უჯრედ ები
დაუმატეს	დაუ მატეს
გერმანელის	გერმანელ ის
ფოთლოვან	ფოთლ ოვან
კალთებიდან	კალთ ებიდან
კათოლიკოსი	კათოლიკ ოსი
ცეცხლსასროლ	ცეცხლ სასროლ
ჭყონდიდელის	ჭყონდიდელ ის
ხიმშიაშვილი	ხი მშიაშვილი
ნაშთებიც	ნაშთ ებიც
მცხეთაში	მცხეთ აში
წმინდანების	წმინდან ების
მადაგასკარი	მადაგასკ არი
სექსუალობის	სექსუა ლობის
დარტყმების	დარტყმ ების
საკოლმეურნეო	სა კოლმეურნეო
ოლიმპოს	ოლიმპ ოს
შავკანიანები	შავკან იანები
შეასრულებს	შეასრულ ებს
რავენაში	რავენ აში
მყინვარია	მყინვარ ია
კანგალი	კანგალ ი
იგერიებდნენ	იგერი ებდნენ
ექსპლოატაციის	ექს პლოატაციის
მდინარეებს	მდინარე ებს
სამახსოვრო	სამახსოვ რო
შეიარაღების	შეიარაღ ების
ცენტრიც	ცენტრ იც
სკოლაა	სკოლ აა
მქონეა	მქონ ეა
ვიგებთ	ვიგ ებთ
მორფოლოგიური	მორფოლოგი ური
თურქების	თურქ ების
მეთაურობის	მეთაურ ობის
მწყემსი	მწყემს ი
საყრდენ	საყრდენ
სხვადახვა	სხვა დახვ ა
მონარქი	მონარქ ი
კირილეს	კირილ ეს
გეტო	გეტო
წინამორბედთან	წინამორბედ თან
ჯულიეტა	ჯული ეტა
პლანეტად	პლანეტ ად
ჰემში	ჰემ ში
აგრძელებს	აგრძელ ებს
აქვეა	აქვე ა
კილომეტრია	კილომეტრ ია
აცვიათ	აცვ იათ
ეწეოდა	ეწე ოდა
არქანჯელო	არქ ანჯელ ო
საგები	საგ ები
წარმოიდგინე	წარმო იდგინე
იუანის	იუან ის
ერთპიროვნული	ერთ პიროვნ ული
რუმინული	რუმინ ული
ჯგუფთა	ჯგუფ თა
ტურნირებზე	ტურნირ ებზე
შევსებული	შევსებ ული
კლდიდან	კლდ იდან
ქვიან	ქვ იან
შემოზღუდული	შემოზღუდ ული
ფეროშენადნობთა	ფერო შენადნობ თა
აბსოლუტიზმი	აბსოლუტ იზმი
ალყამ	ალყ ამ
ყოფილმა	ყოფილ მა
ეგზისტენციალურ	ეგზისტენცი ალურ
გაერო	გაერო
გათამაშებიდან	გათამაშ ებიდან
მაროკოს	მაროკო ს
პრემიერი	პრემიერ ი
ლიცენზიით	ლიცენზ იით
შტატებში	შტატ ებში
ყრილობებს	ყრილობ ებს
ექმნება	ექმნ ება
ირჩევდა	ირჩევ და
ზბიგნევი	ზბიგნ ევი
უკრაინელები	უკრაინ ელები
კავშირებით	კავშირ ებით
კონსოლების	კონსოლ ების
მშიერი	მში ერი
ღელვის	ღელ ვის
საცეცხლე	სა ცეცხლ ე
მხარეებზე	მხარე ებზე
კოპერი	კოპერ ი
ლიცენზიის	ლიცენზ იის
დასასჯელად	და სასჯელ ად
ოკეანეებში	ოკეანე ებში
პიროვნებები	პიროვნ ებები
პოულობდა	პოულობ და
დაამონტაჟეს	დაამონტაჟ ეს
სკანირება	სკან ირება
მკვლელი	მკვლელ ი
ემაგრება	ემაგრ ება
ვახტანგი	ვახტანგ ი
თვალნათლივ	თვალ ნათლივ
ოდნავი	ოდნ ავი
გლობუსზე	გლობ უსზე
საგლეხო	სა გლეხ ო
ჟღენტი	ჟღ ენტი
მამაკაცური	მამაკაც ური
კვირეული	კვირ ეული
სვიტრი	სვი ტრი
ნოველების	ნოველ ების
გეიმის	გე იმის
ზეახალი	ზე ახალი
ალპინისტთა	ალპინისტ თა
ხელშეკრულებაში	ხელშეკრულებ აში
შუბისპირები	შუბ ისპირები
გოლგოთის	გოლ გოთის
მემკვიდრეობისა	მემკვიდრე ობისა
თარგმანს	თარგმან ს
მოუნდა	მო უნდა
ჩეხი	ჩეხ ი
კიტი	კიტ ი
კრება	კრებ ა
ამჟამინდელ	ა მჟამინდ ელ
მართალ	მართალ
დარტყმით	დარტყმ ით
ფორმებისა	ფორმ ებისა
ახსნა	ახსნ ა
კანონზომიერება	კანონ ზომიერ ება
დადაბლებული	დადაბლ ებული
ფირის	ფირ ის
ქიქოძის	ქიქოძ ის
ჩართვას	ჩართ ვას
ვაჭარი	ვაჭარ ი
წონაა	წონ აა
აგილერამ	აგილერ ამ
ენერგიების	ენერგი ების
ფტორიდი	ფტორი დი
ეკოლოგიურად	ეკოლოგი ურად
პატიმრებს	პატიმრ ებს
დოქტრინა	დოქტრი ნა
დააზიანა	დააზიან ა
მოკლავდა	მოკლ ავდა
ორეგონის	ორ ეგო ნის
დამთავრდება	დამთავრ დება
მოძრაობასთან	მოძრაობ ასთან
ნიკეაში	ნიკე აში
კოსმოსური	კოსმოს ური
კამპუსი	კამპუს ი
ამჰერსტში	ამჰერსტ ში
დუბაი	დუბაი
აღმოჩენაა	აღმოჩენ აა
დაისაჯნენ	დაისაჯ ნენ
გარეკანი	გარეკან ი
შემკული	შემკულ ი
ევოლუციურად	ევოლუც იურად
ტანკების	ტანკ ების
მაისი	მაის ი
კიშინიოვის	კიში ნ იოვის
ღატაკი	ღატაკ ი
წამოუღია	წამო უღია
მასალაც	მასალ აც
აჩვენებდა	აჩვენ ებდა
ჰეზბოლამ	ჰეზბოლ ამ
იგრძნობოდა	ი გრძნობ ოდა
ტემპერატურაზე	ტემპერატურ აზე
ნაკადული	ნაკად ული
გასულიყვნენ	გასულ იყვნენ
ასისტენტად	ასისტენტ ად
ტორონტო	ტორონტო
წილის	წილ ის
კრიტიკის	კრიტიკ ის
განმსჭვალული	გან მსჭვალული
დამფუძნებლები	დამფუძნებლ ები
ლაზთა	ლაზ თა
მხოლოს	მხოლო ს
ოცნებაა	ოცნებ აა
პიანისტის	პიანისტ ის
მოპყრობა	მოპყრობ ა
ამბიციები	ამბიცი ები
უჩვეულოდ	უჩვეულ ოდ
ექნებოდა	ექნ ებოდა
მიუსაჯა	მიუსაჯ ა
ნორმანული	ნორმან ული
განმარტება	განმარტ ება
გააქვს	გა აქვს
ელამი	ელამ ი
ძვირფასია	ძვირფას ია
თავსართები	თავსართ ები
გავედი	გავ ედი
კანკელი	კანკელ ი
ფიცით	ფიც ით
აგზავნიან	აგზავნ იან
რაინის	რაინ ის
ჰაბილისს	ჰაბილის ს
კრებულში	კრებულ ში
დაეთმოთ	და ეთმოთ
მოძრაობიდან	მოძრაობ იდან
დისკზე	დისკ ზე
გოთიკის	გოთ იკის
მელბურნში	მელბურ ნში
კანონის	კანონ ის
მოციქულთა	მოციქუ ლთა
ჰუდის	ჰუდ ის
ბორუსია	ბორ უსია
სიგრძისა	სიგრძ ისა
საბუთის	საბუთ ის
გაწყდა	გაწყ და
აიღებს	აიღ ებს
იმედგაცრუებული	იმედგაცრუ ებული
მამფალი	მამ ფალი
ამინდი	ამინდ ი
იზრდებიან	იზრდ ებიან
ბეჭედს	ბეჭედ ს
არქიტექტორი	არქიტექტ ორი
უნებლიე	უნებლიე
გრაფების	გრაფ ების
სიბრმავე	სი ბრმავე
მატერიალების	მატერიალ ების
ლოდები	ლოდ ები
ვოკალისტ	ვოკალისტ
სესხის	სესხ ის
სოლისტია	სოლის ტია
დოჟის	დოჟ ის
გაათავისუფლა	გა ათავისუფლ ა
დაამარცხებდა	დაამარცხ ებდა
რონი	რ ონი
ხანაც	ხან აც
ბეჭედზე	ბეჭედ ზე
ბაბილონეთის	ბაბილონ ეთის
ამუშავებდნენ	ამუშავ ებდნენ
მთვარეზე	მთვარე ზე
სერ	სერ
საგრანტო	საგრან ტო
კურფიურსტის	კურფიურ სტის
გადატანილი	გადატან ილი
ბურთი	ბურთ ი
მოახერხა	მოახერხ ა
ქონგურებიანი	ქონ გურებიანი
არენასი	არენას ი
ჭავჭავაძის	ჭავჭავაძ ის
კარიერი	კარიერ ი
მაჟინოს	მაჟინ ოს
ნახატები	ნახატ ები
ქერქის	ქერქ ის
ჟარი	ჟარ ი
თავსებადი	თავს ებადი
გდრ	გ დრ
ოსურ	ოს ურ
რეაქციული	რეაქცი ული
ბანკნოტები	ბანკნოტ ები
მოჭედილი	მო ჭედ ილი
გამოსვლამდე	გამოსვლ ამდე
ივლისისა	ივლის ისა
შეფუთვა	შეფუთვა
შესწავლისათვის	შესწავლ ისათვის
გორაზე	გორ აზე
მცენარეებისგან	მცენარე ებისგან
მეფისა	მეფის ა
ემსახურებოდა	ემსახურ ებოდა
პერსონალური	პერსონა ლური
პრეზიდენტებს	პრეზიდენტ ებს
რაციონში	რაციონ ში
აპატიმრებენ	ა პატიმრ ებენ
აკვარელით	ა კვარ ელით
ნაწარმოებია	ნაწარმო ებია
ლიახვის	ლიახვ ის
იტყვის	იტყვ ის
კუნძულია	კუნძულ ია
