იტალიასთან	იტალი ასთან
სათანადოდ	სა თანა დოდ
ნიდერლანდში	ნიდერლან დ ში
ვეზუვის	ვე ზ უ ვის
მწვერვალი	მ წვერვალ ი
ეშვება	ეშვ ება
პოლონური	პოლონ ური
გააფთრებული	გა აფთ რებული
გაჩერებას	გაჩერ ებას
დევიზი	დევიზ ი
ასრულდა	ასრულ და
ნაძვის	ნაძვი ს
ირლანდიელები	ირლანდი ელები
სათადარიგოთა	სათადარიგო თა
სულებთან	სულ ებთან
ცოლი	ცოლ ი
იწყებდნენ	იწყ ებდნენ
სიგანეში	ს იგანე ში
სეისმურ	სეისმ ურ
ქალაქისათვის	ქალაქ ისა თვის
ფესვები	ფესვ ები
ტელეარხების	ტელეარხ ების
აგნოსტიკოსი	აგნოს ტი კოსი
ააფეთქეს	ა ა ფეთქ ეს
ანგარიშს	ა ნგარიშ ს
ოლივია	ოლი ვია
ატარებდა	ატარ ებდა
ანგარიშებში	ა ნგარიშ ებში
გავრცელებას	გავრცელ ება ს
ბარიკადებზე	ბარ იკა დ ებზე
შეენარჩუნებინათ	შეე ნარჩუნ ებინა თ
აბსტრაქტულ	აბსტრ აქტ ულ
დაინახავს	და ინახ ავს
თეორიების	თეორი ების
ტრიბუნების	ტრიბუ ნ ების
დაუჯდა	დაუ ჯდა
რესპუბლიკელებს	რე სპუბლიკ ელებს
ბიძაშვილზე	ბიძა შვილ ზე
გაზეთის	გაზეთ ის
ფარულად	ფარ ულად
განრისხება	გან რისხ ება
პელეს	პელე ს
ერევანი	ერევ ან ი
მონად	მ ო ნად
ირკვევა	ირკვევა
ფერწერას	ფერწერ ას
რადიოს	რადი ოს
ბაქოში	ბაქო ში
პარტიზანებს	პარტიზ ან ებს
ყიზილბაშების	ყიზილ ბაშ ების
შენადნობის	შენადნ ობის
ეთიოპელი	ეთიოპ ელი
საპა	სა პა
ისრებით	ის რებით
მთვარის	მთვარ ის
პატივმოყვარე	პატივ მოყვარ ე
ბებიასთან	ბები ასთან
მიღწევაში	მიღწე ვაში
პოლონეთმა	პოლონეთ მა
რეიგანის	რეიგანი ს
არქონის	არქ ონის
სანქციები	ს ა ნქცი ები
აცნობენ	ა ცნობ ენ
დაფუძნებულ	დაფუძნებ ულ
ბალთაზარ	ბალ თა ზარ
ჰადესში	ჰად ეს ში
მეთხუთმეტე	მე თხუთმეტ ე
კულინარული	კულინარ ული
ბენქსი	ბენ ქ ს ი
გასამგზავრებლად	გასა მგზავრ ებლად
ანგარიშების	ა ნგარიშ ების
ნახშირორჟანგის	ნ ახშირორ ჟანგ ის
რუსუდან	რუსუდან
მიზანიც	მიზან იც
დოვლათის	დოვლათი ს
ერისთავ	ერის თავ
დიაკვნად	დიაკვ ნ ად
საკონსერვო	ს ა კონ სერვ ო
ესპანურენოვან	ე სპანურ ენოვან
ამაღლებს	ამაღლ ებს
ედიქტის	ე დიქტ ის
უჯრედებზე	უჯრედ ებზე
ფრიზი	ფ რიზ ი
ტერფი	ტერფ ი
პიეტრო	პი ე ტრო
ხელმძღვანელობით	ხელმძღვანე ლობით
მყინვარის	მყინვარ ის
წამოსული	წამო სული
ვახტანგ	ვახტან გ
სისასტიკის	ს ისა ს ტიკის
შესაბამისი	შე საბამ ის ი
აქტივობას	აქტივ ობას
პარმას	პარ მას
წვერიანი	წვერ იანი
უტრეხტის	უტ რე ხტის
ხანგრძლივობაა	ხანგრძლ ივობა ა
კემბრიჯში	კე მ ბრიჯ ში
აგილერას	აგილერ ას
გადასვლისას	გადასვლ ისა ს
საფუძვლის	სა ფუძვლ ის
ციკლონური	ციკლონ ური
ხაზის	ხაზ ის
მხარე	მხარე
ოფიცრები	ოფიცრ ები
მიმდევრებს	მიმდევრ ებს
გამოშვებულ	გამო შვებ ულ
მტაცებელია	მტაცებ ელია
ტბის	ტბ ის
რასელმა	რას ელმა
კიროს	კიროს
მედიას	მედი ა ს
სოკოების	სოკო ების
შენელების	შენ ელები ს
კვერცხების	კ ვერცხ ების
ინდოევროპული	ინდო ევროპ ული
სტრატეგიულ	ს ტრატეგ ი ულ
ჰქონდათ	ჰქონდ ა თ
რამა	რა მა
დაუმორჩილა	დაუ მორჩი ლა
ამსახველ	ა მსახველ
სტრუქტურებს	სტრუქტუ რებს
სავანაში	სავან აში
ოქტომბერი	ოქტომბერ ი
სამმართველოს	სა მმართველ ოს
მიაღწიოს	მი აღწიო ს
ზრდასა	ზრდა სა
ქელბაჯარის	ქელბ ა ჯარ ის
ეფექტით	ეფექ ტით
ნაყინი	ნა ყინ ი
სამუშაოს	სა მუშაო ს
გამოცემამდე	გამოცემ ამდე
შრედინგერის	შრე დინ გერ ის
ნორმის	ნორმ ის
ვეზირის	ვეზირ ის
გადმოხვიდე	გადმო ხვი დე
თეიმურაზ	თეიმურაზ
გამოთვლები	გამო თვ ლები
განმასხვავებელ	გან მ ასხვავებ ელ
დაადგება	დაადგ ება
მაგნიტუდის	მაგნიტ უდის
პირას	პირ ას
პროექტია	პრო ექტ ია
იშვიათია	იშვია თ ია
გებელსმა	გებელს მა
ისხდნენ	ის ხ დნენ
დიმიტრი	დიმიტრ ი
ეფექტს	ეფექ ტს
მოსავლიანობა	მოსავლ იან ობა
რადეს	რა დეს
ფარგლები	ფარგლ ები
გადაკეთებულია	გადაკეთ ებულია
დაითხოვა	და ი თხოვა
რელიგიისა	რელიგ ი ისა
შრიფტით	შრიფტი თ
დრამატულად	დრამატუ ლად
შეფასებული	შეფას ებული
ევროპელებს	ევროპ ელებს
ჯავახეთი	ჯავახ ეთი
განდეგილი	გან დეგ ილი
თხემურ	თხემ ურ
კონტაქტში	კონტაქტ ში
მოთამაშედ	მო თამაშ ედ
მაღალმთის	მაღალ მთის
დანიშნულმა	დანიშნ ულმა
პარაგვაი	პარა გვა ი
სინგლში	სინგლ ში
სრულუფლებიანი	სრულ უფლებ იანი
მოჭრილ	მო ჭრილ
გადაქცეულია	გადა ქცეული ა
ასწიოს	ასწიო ს
ჩადენსისის	ჩადენ ს ის ის
არხით	არხ ით
წესია	წეს ია
ვატიკანის	ვატიკ ან ის
ზოროასტრიზმის	ზო რო ა სტრი ზმის
ვაკანტური	ვა კან ტური
გამდინარე	გა მდინარ ე
ლაღი	ლაღ ი
ცოდვათა	ცოდვ ათა
დასტურდება	დასტურ დება
სოფლებისა	სოფლ ებისა
შედეგი	შედეგ ი
მტირალა	მტირალა
აეხსნა	ა ე ხსნა
ოტავა	ოტავ ა
რქებს	რქ ებს
მოხალისედ	მო ხალის ედ
ხალიჩების	ხალიჩ ების
კიდურწაისრული	კიდურ წა ის რული
ქულები	ქულ ები
ანდერსონთან	ანდ ერსონ თან
მკლავში	მკლავ ში
მსმენელებს	მსმენელ ებს
დანიშნოს	დანიშნ ოს
ლტოლვილების	ლტოლვ ი ლების
ორსულ	ორ სულ
შესატყვისი	შე სა ტყვი სი
შვედეთისა	შვედ ეთის ა
მოწინააღმდეგესთან	მო წინააღმდეგ ეს თან
დასჯით	დასჯით
ჰუმანიზმი	ჰუმან იზმი
ზონდი	ზონ დი
დენიელ	დ ენ ი ელ
ბურთისთვის	ბურთ ის თვის
გამოაგზავნა	გამო ა გზავნ ა
გარნიეს	გარ ნ ი ეს
დაარწმუნეს	დაა რწმუნ ეს
გააგზავნეს	გაა გზავნ ეს
ბებიას	ბები ას
დაიბრუნებდა	დაი ბრუნ ებდა
ჟორჟი	ჟორჟ ი
კოდით	კოდ ით
წარმოსახვითი	წარმო სახ ვითი
ნმ	ნმ
გაუპატიურების	გაუ პატი ურ ები ს
ფრენენ	ფრე ნენ
მკვლელობისთვის	მკვლელ ობის თვის
რისკის	რის კის
ჩნდებოდნენ	ჩნდ ებოდნენ
სექტემბერში	სექტემბ ერ ში
მრუდე	მრუდ ე
მარხილის	მარხ ილი ს
გაურბიან	გაუ რ ბიან
წუთებზე	წუთ ებზე
აღსადგენად	აღ ს ადგენ ად
პრობლემებია	პრობლემ ებია
გორილას	გორი ლას
კაიზერის	კაიზერ ის
პლატინის	პლატინ ის
მოსარწყავად	მოსა რწყავ ად
ნიშა	ნიშ ა
პროცენტულად	პროცე ნტ ულად
იფანტება	ი ფანტ ება
სისტემებთან	სისტემ ებთან
ათენას	ათ ენას
ავსტრალია	ავსტრალ ია
ოშოს	ოშ ოს
ეთიკურ	ეთი კურ
საწარმოებლად	სა წარმო ებლად
გადაადგილდა	გადა ადგილ და
მიზანია	მიზან ია
ხევისბერი	ხევის ბერი
მარცვლის	მარცვ ლის
ყოველივე	ყოველ ივე
ფერგიუსონმა	ფერგიუს ონმა
შემოქმედებაშიც	შე მოქმედ ება შიც
მოასწრებს	მო ასწრ ებს
მინარეთი	მი ნარ ეთი
რუსეთისთვის	რუს ეთის თვის
პროტექტორატის	პრო ტექტორატი ს
საინიციატივო	სა ინიცი ატი ვო
ცვივა	ცვივა
საკმეტოში	სა კ მეტ ოში
განმარტოებულ	გან მარტო ებულ
გეოლოგიას	გეოლოგ იას
ხელისუფლებაში	ხელისუფ ლება ში
ეტიუდი	ეტიუდ ი
პალიასტომის	პალ ია ს ტომ ის
უბერავს	უ ბერ ავს
წყალსატევის	წყალსატევი ს
თბილელის	თბილ ელის
ღვთისმშობელმა	ღვთისმშ ობ ელმა
ეპოქას	ეპოქ ას
გამოუცხადეს	გამოუ ცხად ეს
მოსახერხებელია	მოსა ხერხ ებელია
დატვირთულია	დატვირთულ ია
ქრისტეშობამდე	ქრისტე შობა მდე
მილიონად	მილიონ ად
ამოვსებული	ამოვს ებული
ლამა	ლა მა
პოლიტიკამ	პოლიტ იკამ
სამართალი	სა მართალ ი
მოსამსახურეთა	მოსა მსახურ ეთა
მინდვრები	მინდვრ ები
შენდებოდა	შენ დებოდა
მიწერილ	მი წერილ
უკანასკნელს	უკ ანასკნელ ს
რხევას	რხევა ს
ცენზორის	ცენზ ორის
კატისებრთა	კატ ისებრ თა
დასაშვებ	და სა შვებ
იასონი	ია სონი
მაღალი	მაღალ ი
დაარწმუნებს	და ა რწმუნ ებს
განლაგების	განლაგ ების
წინაპრებისგან	წინაპ რების გან
ციური	ციური
გადახდების	გადახ დ ების
პრევალი	პრე ვალი
მარჯიელა	მარჯ ი ელა
უტოპიურ	უტოპიურ
უჯრედები	უჯრედ ები
დაუმატეს	და უმატ ეს
გერმანელის	გერმანელ ის
ფოთლოვან	ფოთლ ოვან
კალთებიდან	კალთ ებიდან
კათოლიკოსი	კათოლიკო სი
ცეცხლსასროლ	ცეცხლ სა სროლ
ჭყონდიდელის	ჭყო ნდიდელ ის
ხიმშიაშვილი	ხიმშ ი აშვილ ი
ნაშთებიც	ნაშთ ები ც
მცხეთაში	მცხე თა ში
წმინდანების	წმინდ ან ების
მადაგასკარი	მადაგასკ არი
სექსუალობის	ს ექსუ ა ლ ობის
დარტყმების	დარტყმ ების
საკოლმეურნეო	სა კოლ მეურნე ო
ოლიმპოს	ოლიმპ ოს
შავკანიანები	შავკან იან ები
შეასრულებს	შე ასრულ ებს
რავენაში	რავენ აში
მყინვარია	მყინვარ ი ა
კანგალი	კან გალი
იგერიებდნენ	ი გერი ებდნენ
ექსპლოატაციის	ექსპ ლოატ აციის
მდინარეებს	მდინარ ეებს
სამახსოვრო	სა მა ხსოვრ ო
შეიარაღების	შე იარაღ ების
ცენტრიც	ცენტრ იც
სკოლაა	სკოლ ა ა
მქონეა	მქონე ა
ვიგებთ	ვიგ ებთ
მორფოლოგიური	მორფ ო ლოგიური
თურქების	თურქ ების
მეთაურობის	მეთაურ ობის
მწყემსი	მწყემს ი
საყრდენ	სა ყრდენ
სხვადახვა	სხვა და ხვა
მონარქი	მონარქ ი
კირილეს	კირილ ეს
გეტო	გეტო
წინამორბედთან	წ ინამორბედ თან
ჯულიეტა	ჯულიეტ ა
პლანეტად	პლანეტ ად
ჰემში	ჰემ ში
აგრძელებს	ა გრძელ ებს
აქვეა	ა ქვე ა
კილომეტრია	კილო მეტრია
აცვიათ	აც ვიათ
ეწეოდა	ეწეო და
არქანჯელო	არქ ანჯელო
საგები	სა გ ები
წარმოიდგინე	წარმო ი დგინე
იუანის	იუან ის
ერთპიროვნული	ერთ პიროვნ ული
რუმინული	რუმინ ულ ი
ჯგუფთა	ჯგუფთა
ტურნირებზე	ტურნირ ებზე
შევსებული	შევს ებული
კლდიდან	კლდ იდან
ქვიან	ქვ იან
შემოზღუდული	შემო ზღუდ ული
ფეროშენადნობთა	ფერ ო შენადნ ობ თა
აბსოლუტიზმი	აბსოლუტ იზმი
ალყამ	ალყა მ
ყოფილმა	ყოფილ მა
ეგზისტენციალურ	ეგზის ტენცი ალურ
გაერო	გაერო
გათამაშებიდან	გა თამაშ ებიდან
მაროკოს	მა როკო ს
პრემიერი	პრემიე რი
ლიცენზიით	ლიცენზი ით
შტატებში	შტატ ებში
ყრილობებს	ყრილ ობ ებს
ექმნება	ე ქმნ ება
ირჩევდა	ი რჩევ და
ზბიგნევი	ზბიგნე ვი
უკრაინელები	უკრაინ ელები
კავშირებით	კავშირ ებით
კონსოლების	კონსოლ ების
მშიერი	მ ში ერი
ღელვის	ღელვ ის
საცეცხლე	სა ცეცხლ ე
მხარეებზე	მხარე ებზე
კოპერი	კ ოპერ ი
ლიცენზიის	ლიცენზი ის
დასასჯელად	და სა სჯელ ად
ოკეანეებში	ოკეან ე ებში
პიროვნებები	პიროვნ ებებ ი
პოულობდა	პოულ ობდა
დაამონტაჟეს	დაა მ ონტაჟ ეს
სკანირება	ს კანი რება
მკვლელი	მკვლელ ი
ემაგრება	ე მაგრ ება
ვახტანგი	ვახტან გი
თვალნათლივ	თვალ ნათლ ივ
ოდნავი	ოდნავ ი
გლობუსზე	გლობუს ზე
საგლეხო	სა გლეხ ო
ჟღენტი	ჟღ ენტი
მამაკაცური	მამაკაც ური
კვირეული	კვირ ეული
სვიტრი	ს ვი ტრი
ნოველების	ნოველ ების
გეიმის	გე ი მის
ზეახალი	ზე ახალ ი
ალპინისტთა	ალპინ ისტთა
ხელშეკრულებაში	ხელშე კრ ულება ში
შუბისპირები	შუბ ის პირ ები
გოლგოთის	გოლ გოთ ის
მემკვიდრეობისა	მემკვიდრეობ ის ა
თარგმანს	თარგმან ს
მოუნდა	მო უ ნდა
ჩეხი	ჩეხ ი
კიტი	კიტი
კრება	კრებ ა
ამჟამინდელ	ამჟამინ დელ
მართალ	მართალ
დარტყმით	დარტყმ ით
ფორმებისა	ფორმ ების ა
ახსნა	ა ხსნა
კანონზომიერება	კანონ ზომიე რება
დადაბლებული	და დაბლ ებული
ფირის	ფირ ის
ქიქოძის	ქიქოძ ის
ჩართვას	ჩართვ ა ს
ვაჭარი	ვაჭარ ი
წონაა	წონა ა
აგილერამ	აგილერ ა მ
ენერგიების	ენერგ ი ების
ფტორიდი	ფ ტორი დი
ეკოლოგიურად	ეკო ლოგიურ ად
პატიმრებს	პატიმ რებს
დოქტრინა	დოქტრინა
დააზიანა	და აზიან ა
მოკლავდა	მოკლ ავდა
ორეგონის	ორე გონ ის
დამთავრდება	და მთავრ დება
მოძრაობასთან	მოძრა ობას თან
ნიკეაში	ნიკე აში
კოსმოსური	კოსმოს ურ ი
კამპუსი	კამპ უსი
ამჰერსტში	ამჰერს ტში
დუბაი	დუბაი
აღმოჩენაა	აღმოჩენ ა ა
დაისაჯნენ	დაი სა ჯ ნენ
გარეკანი	გარე კანი
შემკული	შემკულ ი
ევოლუციურად	ევოლუ ც იურად
ტანკების	ტანკ ების
მაისი	მა ის ი
კიშინიოვის	კი ში ნი ოვის
ღატაკი	ღატაკ ი
წამოუღია	წამო უღ ია
მასალაც	მასალ აც
აჩვენებდა	ა ჩვენ ებდა
ჰეზბოლამ	ჰე ზბოლა მ
იგრძნობოდა	ი გრძნობ ოდა
ტემპერატურაზე	ტემპერა ტურ აზე
ნაკადული	ნაკად ული
გასულიყვნენ	გა სული ყვნენ
ასისტენტად	ა ს ის ტენ ტად
ტორონტო	ტორონტ ო
წილის	წილ ის
კრიტიკის	კრიტიკ ის
განმსჭვალული	გან მსჭვალ ული
დამფუძნებლები	დამფუძნებლ ები
ლაზთა	ლაზ თა
მხოლოს	მხოლო ს
ოცნებაა	ოცნებ ა ა
პიანისტის	პიან ის ტის
მოპყრობა	მო პყრობ ა
ამბიციები	ა მბიცი ები
უჩვეულოდ	უჩვეულო დ
ექნებოდა	ექნ ებოდა
მიუსაჯა	მიუსაჯ ა
ნორმანული	ნორმან ული
განმარტება	გან მარტ ება
გააქვს	გა აქვს
ელამი	ელამ ი
ძვირფასია	ძვირ ფას ია
თავსართები	თა ვსართ ები
გავედი	გა ვედი
კანკელი	კანკელ ი
ფიცით	ფიც ით
აგზავნიან	ა გზავნ იან
რაინის	რაინ ის
ჰაბილისს	ჰაბი ლის ს
კრებულში	კრებულ ში
დაეთმოთ	დაეთმო თ
მოძრაობიდან	მოძრა ობიდან
დისკზე	დისკ ზე
გოთიკის	გოთ ი კის
მელბურნში	მელბურნ ში
კანონის	კანონ ის
მოციქულთა	მოციქუ ლთა
ჰუდის	ჰუდ ის
ბორუსია	ბო რუ ს ია
სიგრძისა	სიგრძ ის ა
საბუთის	საბუთ ის
გაწყდა	გა წყ და
აიღებს	ა იღებ ს
იმედგაცრუებული	იმედ გა ცრუ ებული
მამფალი	მამ ფალ ი
ამინდი	ამინდ ი
იზრდებიან	იზრდ ებიან
ბეჭედს	ბეჭედ ს
არქიტექტორი	არქიტექტ ორი
უნებლიე	უნებლიე
გრაფების	გრაფ ების
სიბრმავე	სი ბრმავე
მატერიალების	მატერიალ ების
ლოდები	ლოდ ები
ვოკალისტ	ვოკალ ის ტ
სესხის	სესხ ის
სოლისტია	სოლ ისტი ა
დოჟის	დოჟ ის
გაათავისუფლა	გაა თავისუფლ ა
დაამარცხებდა	და ამარცხ ებდა
რონი	რონ ი
ხანაც	ხან აც
ბეჭედზე	ბეჭედ ზე
ბაბილონეთის	ბ აბილონ ეთის
ამუშავებდნენ	ა მუშავებ დნენ
მთვარეზე	მთვარე ზე
სერ	სერ
საგრანტო	სა გრანტ ო
კურფიურსტის	კურფიურ ს ტის
გადატანილი	გა დატანილი
ბურთი	ბურთ ი
მოახერხა	მო ახერხ ა
ქონგურებიანი	ქონ გუ რებ იან ი
არენასი	არენა ს ი
ჭავჭავაძის	ჭა ვჭავაძ ის
