იტალიასთან	იტალი ასთან
ვეზუვის	ვეზუ ვ ის
მწვერვალი	მწვერვალ ი
ეშვება	ეშვ ება
პოლონური	პოლონურ ი
გააფთრებული	გა აფთ რებული
გაჩერებას	გაჩერ ებას
დევიზი	დევიზ ი
ასრულდა	ასრულ და
ნაძვის	ნაძვ ის
ირლანდიელები	ირლანდი ელები
სათადარიგოთა	სა თადარიგ ოთა
სულებთან	სულ ებთან
ცოლი	ცოლ ი
იწყებდნენ	იწყ ებდნენ
სიგანეში	სიგანე ში
სეისმურ	სეისმ ურ
ქალაქისათვის	ქალაქ ისათვის
ფესვები	ფესვ ები
ტელეარხების	ტელეარხ ების
აგნოსტიკოსი	აგნოს ტ იკოსი
ააფეთქეს	ა აფეთქ ეს
ანგარიშს	ანგარიშ ს
ოლივია	ოლივი ა
ატარებდა	ატარ ებდა
ანგარიშებში	ანგარიშ ებში
გავრცელებას	გავრცელ ებას
ბარიკადებზე	ბარ იკად ებზე
შეენარჩუნებინათ	შეენარჩუნებინა თ
აბსტრაქტულ	აბსტრაქ ტ ულ
დაინახავს	დაი ნახავ ს
თეორიების	თეორი ების
ტრიბუნების	ტრიბუნ ების
დაუჯდა	დაუ ჯ და
რესპუბლიკელებს	რესპუბლიკ ელებს
ბიძაშვილზე	ბიძაშვილ ზე
გაზეთის	გაზეთ ის
ფარულად	ფარ ულად
განრისხება	გან რისხ ება
პელეს	პელე ს
ერევანი	ერევ ანი
მონად	მონ ად
ირკვევა	ი რკვევ ა
ფერწერას	ფერწერ ას
რადიოს	რადი ოს
ბაქოში	ბაქო ში
პარტიზანებს	პარტიზა ნ ებს
ყიზილბაშების	ყიზილბაშ ების
შენადნობის	შენადნობ ის
ეთიოპელი	ეთიოპ ელი
საპა	სა პ ა
ისრებით	ისრ ებით
მთვარის	მთვარ ის
პატივმოყვარე	პატი ვმო ყვარე
ბებიასთან	ბები ასთან
მიღწევაში	მიღწევ აში
პოლონეთმა	პოლონეთ მა
რეიგანის	რეიგან ის
არქონის	არქ ონის
სანქციები	სა ნქცი ები
აცნობენ	ა ცნობ ენ
დაფუძნებულ	დაფუძნ ებულ
ბალთაზარ	ბალ თაზარ
ჰადესში	ჰად ესში
მეთხუთმეტე	მე თხუთმეტ ე
კულინარული	კულინარ ული
ბენქსი	ბენქს ი
გასამგზავრებლად	გასა მგზავრ ებლად
ანგარიშების	ანგარიშ ების
ნახშირორჟანგის	ნახშირორჟანგ ის
რუსუდან	რუსუდან
მიზანიც	მიზან იც
დოვლათის	დოვლათ ის
ერისთავ	ერისთავ
დიაკვნად	დიაკვნ ად
საკონსერვო	სა კონსერვ ო
ესპანურენოვან	ესპანურ ენოვან
ამაღლებს	ამაღლ ებს
ედიქტის	ედიქტ ის
უჯრედებზე	უჯრედ ებზე
ფრიზი	ფრიზ ი
ტერფი	ტერფ ი
პიეტრო	პიე ტრ ო
ხელმძღვანელობით	ხელმძღვანელ ობით
მყინვარის	მყინვარ ის
წამოსული	წამო ს ული
ვახტანგ	ვახტანგ
სისასტიკის	სისა სტიკ ის
შესაბამისი	შესაბა მის ი
აქტივობას	აქტივობ ას
პარმას	პარმ ას
წვერიანი	წვერ იანი
უტრეხტის	უტრეხტ ის
ხანგრძლივობაა	ხანგრძლივ ობაა
კემბრიჯში	კემ ბრიჯ ში
აგილერას	აგილერ ას
გადასვლისას	გადა სვლ ისას
საფუძვლის	სა ფუძვლ ის
ციკლონური	ციკლონ ური
ხაზის	ხაზ ის
მხარე	მხარე
ოფიცრები	ოფიცრ ები
მიმდევრებს	მიმდევრ ებს
გამოშვებულ	გამოშვ ებულ
მტაცებელია	მტაც ებელია
ტბის	ტბ ის
რასელმა	რასელ მა
კიროს	კირ ოს
მედიას	მედი ას
სოკოების	სოკო ების
შენელების	შენელ ების
კვერცხების	კვერცხ ების
ინდოევროპული	ინდოევროპულ ი
სტრატეგიულ	სტრატეგ იულ
ჰქონდათ	ჰქონდათ
რამა	რამ ა
დაუმორჩილა	დაუმორჩილ ა
ამსახველ	ა მსახველ
სტრუქტურებს	სტრუქტურ ებს
სავანაში	სა ვან აში
ოქტომბერი	ოქტო მბერ ი
სამმართველოს	სა მმართველ ოს
მიაღწიოს	მი აღწი ოს
ზრდასა	ზრდ ასა
ქელბაჯარის	ქელბა ჯარ ის
ეფექტით	ეფექტ ით
ნაყინი	ნა ყ ინი
სამუშაოს	სა მუშაო ს
გამოცემამდე	გამოცემ ამდე
შრედინგერის	შ რედინგ ერის
ნორმის	ნორმ ის
ვეზირის	ვეზირ ის
გადმოხვიდე	გადმო ხვ იდე
თეიმურაზ	თეიმურაზ
გამოთვლები	გამოთვლ ები
განმასხვავებელ	განმასხვავ ებელ
დაადგება	დაადგ ება
მაგნიტუდის	მაგნიტ უდის
პირას	პირ ას
პროექტია	პროექტ ია
იშვიათია	იშვიათ ია
გებელსმა	გებელ სმა
ისხდნენ	ი სხ დნენ
დიმიტრი	დიმიტრ ი
ეფექტს	ეფექტ ს
მოსავლიანობა	მოს ავლ იანობა
რადეს	რა დეს
ფარგლები	ფარგლ ები
გადაკეთებულია	გადაკეთ ებულია
დაითხოვა	დაი თხოვ ა
რელიგიისა	რელიგი ისა
შრიფტით	შრიფტ ით
დრამატულად	დრამატ ულად
შეფასებული	შეფას ებული
ევროპელებს	ევროპელ ებს
ჯავახეთი	ჯავახ ეთი
განდეგილი	განდეგილ ი
თხემურ	თხემ ურ
კონტაქტში	კონტაქტ ში
მოთამაშედ	მო თამაშ ედ
მაღალმთის	მაღალმთ ის
დანიშნულმა	დანიშნულ მა
პარაგვაი	პარა გვა ი
სინგლში	სინგლ ში
სრულუფლებიანი	სრულუფლ ებიანი
მოჭრილ	მო ჭრილ
გადაქცეულია	გადა ქცეულ ია
ასწიოს	ასწი ოს
ჩადენსისის	ჩა დენს ისის
არხით	არხ ით
წესია	წეს ია
ვატიკანის	ვატიკან ის
ზოროასტრიზმის	ზორო ასტრ იზმის
ვაკანტური	ვა კანტ ური
გამდინარე	გა მდინარე
ლაღი	ლაღ ი
ცოდვათა	ცოდვ ათა
დასტურდება	დასტურ დება
სოფლებისა	სოფლ ებისა
შედეგი	შედეგ ი
მტირალა	მ ტირ ალა
აეხსნა	ა ეხსნ ა
ოტავა	ოტავ ა
რქებს	რქ ებს
მოხალისედ	მოხალისე დ
ხალიჩების	ხალიჩ ების
კიდურწაისრული	კიდურწაისრ ული
ქულები	ქულ ები
ანდერსონთან	ანდერსონ თან
მკლავში	მკლავ ში
მსმენელებს	მსმენელ ებს
დანიშნოს	და ნიშნ ოს
ლტოლვილების	ლტოლვილ ების
ორსულ	ორსულ
შესატყვისი	შე სატყვის ი
შვედეთისა	შვედეთ ისა
მოწინააღმდეგესთან	მოწინააღმდეგე ს თან
დასჯით	დასჯ ით
ჰუმანიზმი	ჰუმან იზმი
ზონდი	ზონ დი
დენიელ	დენ იელ
ბურთისთვის	ბურთ ისთვის
გამოაგზავნა	გამოა გზავნ ა
გარნიეს	გა რნი ეს
დაარწმუნეს	დაა რწმუნ ეს
გააგზავნეს	გაა გზავნ ეს
ბებიას	ბები ას
დაიბრუნებდა	დაი ბრუნ ებდა
ჟორჟი	ჟორჟ ი
კოდით	კოდ ით
წარმოსახვითი	წარმო სახვ ითი
ნმ	ნმ
გაუპატიურების	გ აუპატიურ ების
ფრენენ	ფრენ ენ
მკვლელობისთვის	მკვლელობ ისთვის
რისკის	რისკ ის
ჩნდებოდნენ	ჩნდ ებოდნენ
სექტემბერში	სექტემბერ ში
მრუდე	მრუდ ე
მარხილის	მარხ ილის
გაურბიან	გაურბ იან
წუთებზე	წუთ ებზე
აღსადგენად	აღსა დგენ ად
პრობლემებია	პრობლემ ებია
გორილას	გორილ ას
კაიზერის	კაიზერ ის
პლატინის	პლატინ ის
მოსარწყავად	მოსა რწყავ ად
ნიშა	ნიშ ა
პროცენტულად	პროცენტ ულად
იფანტება	ი ფანტ ება
სისტემებთან	სისტემ ებთან
ათენას	ათენ ას
ავსტრალია	ავსტრალი ა
ოშოს	ოშ ოს
ეთიკურ	ეთიკ ურ
საწარმოებლად	სა წარმო ებლად
გადაადგილდა	გადა ადგილ და
მიზანია	მიზან ია
ხევისბერი	ხევის ბერ ი
მარცვლის	მარცვლ ის
ყოველივე	ყოველ ივე
ფერგიუსონმა	ფერგიუსონ მა
შემოქმედებაშიც	შემოქმედ ებაშიც
მოასწრებს	მო ასწრ ებს
მინარეთი	მი ნარ ეთი
რუსეთისთვის	რუსეთ ისთვის
პროტექტორატის	პროტექტორატ ის
საინიციატივო	სა ინიციატივ ო
ცვივა	ცვი ვა
საკმეტოში	სა კმეტ ოში
განმარტოებულ	განმარტო ებულ
გეოლოგიას	გეოლოგი ას
ხელისუფლებაში	ხელისუფლ ებაში
ეტიუდი	ეტიუდ ი
პალიასტომის	პალიას ტომ ის
უბერავს	უ ბერ ავს
წყალსატევის	წყალსა ტევ ის
თბილელის	თბილ ელის
ღვთისმშობელმა	ღვთისმშობელ მა
ეპოქას	ეპოქ ას
გამოუცხადეს	გამოუ ცხად ეს
მოსახერხებელია	მოსა ხერხ ებელია
დატვირთულია	დატვირთულ ია
ქრისტეშობამდე	ქრისტე შობ ამდე
მილიონად	მილიონ ად
ამოვსებული	ამოვს ებული
ლამა	ლამ ა
პოლიტიკამ	პოლიტიკ ამ
სამართალი	სა მართალ ი
მოსამსახურეთა	მო სამსახურ ეთა
მინდვრები	მინდვრ ები
შენდებოდა	შენ დებოდა
მიწერილ	მი წერილ
უკანასკნელს	უკანასკნელ ს
რხევას	რხევ ას
ცენზორის	ცენზორ ის
კატისებრთა	კატ ისებრთა
დასაშვებ	დასა შვებ
იასონი	იასონ ი
მაღალი	მაღალ ი
დაარწმუნებს	დაა რწმუნ ებს
განლაგების	განლაგ ების
წინაპრებისგან	წინაპრ ებისგან
ციური	ც იური
გადახდების	გადახდ ების
პრევალი	პრე ვალ ი
მარჯიელა	მარჯიელ ა
უტოპიურ	უტოპ იურ
უჯრედები	უჯრედ ები
დაუმატეს	დაუ მატ ეს
გერმანელის	გერმანელ ის
ფოთლოვან	ფოთლ ოვან
კალთებიდან	კალთ ებიდან
კათოლიკოსი	კათოლიკოს ი
ცეცხლსასროლ	ცეცხლსა სროლ
ჭყონდიდელის	ჭყონდიდ ელის
ხიმშიაშვილი	ხიმშ იაშვილი
ნაშთებიც	ნაშთ ებიც
მცხეთაში	მცხეთ აში
წმინდანების	წმინდან ების
მადაგასკარი	მადაგას კარ ი
სექსუალობის	სექსუალ ობის
დარტყმების	დარტყმ ების
საკოლმეურნეო	სა კოლმეურნე ო
ოლიმპოს	ოლიმპ ოს
შავკანიანები	შავკან იანები
შეასრულებს	შეასრულ ებს
რავენაში	რავენ აში
მყინვარია	მყინვარ ია
კანგალი	კან გალ ი
იგერიებდნენ	იგერი ებდნენ
ექსპლოატაციის	ექსპ ლოატ აციის
მდინარეებს	მდინარე ებს
სამახსოვრო	სა მახსოვრ ო
შეიარაღების	შე იარაღ ების
ცენტრიც	ცენტრ იც
სკოლაა	სკოლ აა
მქონეა	მქონე ა
ვიგებთ	ვიგ ებთ
მორფოლოგიური	მორფოლოგიურ ი
თურქების	თურქ ების
მეთაურობის	მეთაურ ობის
მწყემსი	მწყემს ი
საყრდენ	სა ყრდენ
სხვადახვა	სხვა დახვ ა
მონარქი	მონარქ ი
კირილეს	კირილ ეს
გეტო	გეტო
წინამორბედთან	წინამორბედ თან
ჯულიეტა	ჯულიეტ ა
პლანეტად	პლანეტ ად
ჰემში	ჰემ ში
აგრძელებს	აგრძელ ებს
აქვეა	ა ქვ ეა
კილომეტრია	კილომეტრ ია
აცვიათ	ა ცვ იათ
ეწეოდა	ეწეო და
არქანჯელო	არქ ანჯელ ო
საგები	სა გ ები
წარმოიდგინე	წარმოი დგინ ე
იუანის	იუან ის
ერთპიროვნული	ერთ პიროვნ ული
რუმინული	რუმინ ული
ჯგუფთა	ჯგუფ თა
ტურნირებზე	ტურნირ ებზე
შევსებული	შევს ებული
კლდიდან	კლდ იდან
ქვიან	ქვ იან
შემოზღუდული	შემო ზღუდ ული
ფეროშენადნობთა	ფერო შენადნობ თა
აბსოლუტიზმი	აბსოლუტიზმ ი
ალყამ	ალყ ამ
ყოფილმა	ყოფილ მა
ეგზისტენციალურ	ეგზისტენციალ ურ
გაერო	გა ერ ო
გათამაშებიდან	გათამაშ ებიდან
მაროკოს	მაროკო ს
პრემიერი	პრემიერ ი
ლიცენზიით	ლიცენ ზი ით
შტატებში	შტატ ებში
ყრილობებს	ყრილ ობებს
ექმნება	ე ქმნ ება
ირჩევდა	ირჩევ და
ზბიგნევი	ზბიგნევ ი
უკრაინელები	უკრაინ ელები
კავშირებით	კავშირ ებით
კონსოლების	კონსოლ ების
მშიერი	მ შ იერი
ღელვის	ღელვ ის
საცეცხლე	სა ცეცხლ ე
მხარეებზე	მხარე ებზე
კოპერი	კო პერ ი
ლიცენზიის	ლიცენ ზი ის
დასასჯელად	დასა სჯ ელად
ოკეანეებში	ოკეანე ებში
პიროვნებები	პიროვნ ებები
პოულობდა	პოულ ობდა
დაამონტაჟეს	დაა მონტაჟ ეს
სკანირება	სკან ირება
მკვლელი	მკვლელ ი
ემაგრება	ე მაგრ ება
ვახტანგი	ვახტანგ ი
თვალნათლივ	თვალ ნათლ ივ
ოდნავი	ოდნავ ი
გლობუსზე	გლობუს ზე
საგლეხო	სა გლეხ ო
ჟღენტი	ჟღ ენტი
მამაკაცური	მამაკაც ური
კვირეული	კვირეულ ი
სვიტრი	სვიტ რი
ნოველების	ნოველ ების
გეიმის	გეიმ ის
ზეახალი	ზე ახალ ი
ალპინისტთა	ალპინ ისტთა
ხელშეკრულებაში	ხელშეკრულ ებაში
შუბისპირები	შუბ ისპირ ები
გოლგოთის	გოლ გოთ ის
მემკვიდრეობისა	მემკვიდრეობ ისა
თარგმანს	თარგმან ს
მოუნდა	მო უნდ ა
ჩეხი	ჩეხ ი
კიტი	კიტ ი
კრება	კრ ება
ამჟამინდელ	ამჟამინდელ
მართალ	მართალ
დარტყმით	დარტყმ ით
ფორმებისა	ფორმ ებისა
ახსნა	ახსნ ა
კანონზომიერება	კანონზომიერ ება
დადაბლებული	და დაბლ ებული
ფირის	ფირ ის
ქიქოძის	ქიქოძ ის
ჩართვას	ჩართ ვას
ვაჭარი	ვაჭარ ი
წონაა	წონ აა
აგილერამ	აგილერ ამ
ენერგიების	ენერგი ების
ფტორიდი	ფ ტორ იდი
ეკოლოგიურად	ეკ ოლოგიურად
პატიმრებს	პატიმრ ებს
დოქტრინა	დოქტრინ ა
დააზიანა	დაა ზიან ა
მოკლავდა	მოკლ ავდა
ორეგონის	ორეგ ონის
დამთავრდება	დამთავრ დება
მოძრაობასთან	მოძრაობ ასთან
ნიკეაში	ნიკე აში
კოსმოსური	კოსმოს ური
კამპუსი	კამპუს ი
ამჰერსტში	ამჰერსტ ში
დუბაი	დუბაი
აღმოჩენაა	აღმოჩენ აა
დაისაჯნენ	დაი საჯ ნენ
გარეკანი	გა რეკან ი
შემკული	შემ კ ული
ევოლუციურად	ევოლუც იურად
ტანკების	ტანკ ების
მაისი	მაის ი
კიშინიოვის	კი შინიოვ ის
ღატაკი	ღატაკ ი
წამოუღია	წამო უღ ია
მასალაც	მასალ აც
აჩვენებდა	ა ჩვენ ებდა
ჰეზბოლამ	ჰეზბოლ ამ
იგრძნობოდა	ი გრძნობ ოდა
ტემპერატურაზე	ტემპერატურ აზე
ნაკადული	ნაკად ული
გასულიყვნენ	გა სულ იყვნენ
ასისტენტად	ასისტენტ ად
ტორონტო	ტორონტ ო
წილის	წილ ის
კრიტიკის	კრიტიკ ის
განმსჭვალული	გან მსჭვალ ული
დამფუძნებლები	დამფუძნ ებლები
ლაზთა	ლაზ თა
მხოლოს	მხოლ ოს
ოცნებაა	ოცნებ აა
პიანისტის	პიან ისტის
მოპყრობა	მო პყრ ობა
ამბიციები	ამბიცი ები
უჩვეულოდ	უ ჩვეულ ოდ
ექნებოდა	ექნ ებოდა
მიუსაჯა	მიუ საჯ ა
ნორმანული	ნორმან ული
განმარტება	განმარტ ება
გააქვს	გაა ქვ ს
ელამი	ელამ ი
ძვირფასია	ძვირფას ია
თავსართები	თავსა რთ ები
გავედი	გა ვედ ი
კანკელი	კანკელ ი
ფიცით	ფიც ით
აგზავნიან	ა გზავნ იან
რაინის	რაინ ის
ჰაბილისს	ჰაბილის ს
კრებულში	კრებულ ში
დაეთმოთ	და ეთმ ოთ
მოძრაობიდან	მოძრაობ იდან
დისკზე	დისკ ზე
გოთიკის	გოთ იკის
მელბურნში	მე ლბურნ ში
კანონის	კანონ ის
მოციქულთა	მოციქულ თა
ჰუდის	ჰუდ ის
ბორუსია	ბო რუს ია
სიგრძისა	სიგრძ ისა
საბუთის	საბუთ ის
გაწყდა	გა წყ და
აიღებს	აიღ ებს
იმედგაცრუებული	იმედგაც რუ ებული
მამფალი	მამ ფალი
ამინდი	ამინდ ი
იზრდებიან	იზრდ ებიან
ბეჭედს	ბეჭედ ს
არქიტექტორი	არქიტექტორ ი
უნებლიე	უნებლიე
გრაფების	გრაფ ების
სიბრმავე	სი ბრმავ ე
მატერიალების	მატერიალ ების
ლოდები	ლოდ ები
ვოკალისტ	ვოკალ ისტ
სესხის	სესხ ის
სოლისტია	სოლისტ ია
დოჟის	დოჟ ის
გაათავისუფლა	გაა თავისუფლ ა
დაამარცხებდა	დაამარცხ ებდა
რონი	რონ ი
ხანაც	ხან აც
ბეჭედზე	ბეჭედ ზე
ბაბილონეთის	ბაბილონ ეთ ის
ამუშავებდნენ	ა მუშავ ებდნენ
მთვარეზე	მთვარე ზე
სერ	სერ
საგრანტო	სა გრანტ ო
კურფიურსტის	კურფიურსტ ის
გადატანილი	გადატან ილი
ბურთი	ბურთ ი
მოახერხა	მოახერხ ა
ქონგურებიანი	ქო ნგურ ებიანი
არენასი	არენ ასი
ჭავჭავაძის	ჭავჭავაძ ის
კარიერი	კარიერ ი
მაჟინოს	მა ჟინ ოს
ნახატები	ნახატ ები
ქერქის	ქერქ ის
ჟარი	ჟარ ი
თავსებადი	თავს ებადი
გდრ	გდრ
ოსურ	ოს ურ
რეაქციული	რეაქცი ული
ბანკნოტები	ბანკნოტ ები
მოჭედილი	მო ჭედ ილი
